,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_train_AUC,split1_train_AUC,split2_train_AUC,mean_train_AUC,std_train_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,mean_train_Accuracy,std_train_Accuracy
75,4.267566363016765,0.06117391676633254,0.04233217239379883,0.011786619068770151,30,100,"{'max_depth': 30, 'n_estimators': 100}",0.8148277605901951,0.807671945836316,0.7734803746122644,0.7986600270129252,0.018042774961399097,52,1.0,1.0,1.0,1.0,0.0,0.7697547683923706,0.7803547066848567,0.757162346521146,0.7690906071994578,0.0094798813304263,29,1.0,1.0,1.0,1.0,0.0
61,4.332664171854655,0.061414284560703455,0.07599957784016927,0.0476715174666094,25,100,"{'max_depth': 25, 'n_estimators': 100}",0.8104957460732983,0.8108856776425675,0.7738606537819136,0.7984140258325931,0.01736258565520501,53,1.0,1.0,1.0,1.0,0.0,0.7683923705722071,0.7789904502046384,0.757162346521146,0.7681817224326638,0.008912530769777407,32,1.0,1.0,1.0,1.0,0.0
59,2.169331153233846,0.018662361937014926,0.02233147621154785,0.0012483412992854766,25,50,"{'max_depth': 25, 'n_estimators': 50}",0.8046056937172775,0.8137713254593175,0.7763287401574803,0.7982352531113586,0.015935781199478857,54,1.0,1.0,1.0,1.0,0.0,0.7683923705722071,0.7735334242837654,0.757162346521146,0.7663627137923729,0.006835821177706842,44,1.0,1.0,1.0,1.0,0.0
63,12.722913265228271,0.26258495956048344,0.0890042781829834,0.005714019958112155,25,300,"{'max_depth': 25, 'n_estimators': 300}",0.8112617503569729,0.8040518372703411,0.775709854450012,0.7970078140257754,0.015344880215614462,55,1.0,1.0,1.0,1.0,0.0,0.7683923705722071,0.7776261937244202,0.7557980900409277,0.7672722181125183,0.008946417672418203,38,1.0,1.0,1.0,1.0,0.0
73,2.229403336842855,0.05228781963538738,0.025998751322428387,0.005096577017953581,30,50,"{'max_depth': 30, 'n_estimators': 50}",0.8045015766301761,0.8100542829873538,0.7757210391314722,0.7967589662496674,0.015047788764358479,56,1.0,1.0,1.0,1.0,0.0,0.7615803814713896,0.7803547066848567,0.757162346521146,0.7663658115591309,0.010054738462844702,43,1.0,1.0,1.0,1.0,0.0
76,8.876360177993774,0.4174030562824276,0.07333310445149739,0.011900982417070202,30,200,"{'max_depth': 30, 'n_estimators': 200}",0.8165456925273679,0.8031309651634454,0.7699646564065855,0.7965471046991329,0.01957819612871353,57,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17,0.7683923705722071,0.7803547066848567,0.7557980900409277,0.7681817224326638,0.010026303231275993,32,1.0,1.0,1.0,1.0,0.0
77,13.274723529815674,0.3001483760298887,0.0883336067199707,0.004029067262729954,30,300,"{'max_depth': 30, 'n_estimators': 300}",0.810477153736316,0.8024561560486756,0.7757322238129325,0.7962218445326413,0.014853787820046116,58,1.0,1.0,1.0,1.0,0.0,0.7683923705722071,0.7762619372442019,0.7557980900409277,0.7668174659524456,0.008428226543812884,40,1.0,1.0,1.0,1.0,0.0
62,8.786984125773111,0.1278960210552412,0.06533678372701009,0.0061819731478093085,25,200,"{'max_depth': 25, 'n_estimators': 200}",0.8124330675868634,0.8034068539727988,0.7699124612264376,0.7952507942620333,0.018291919414844524,59,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17,0.7670299727520435,0.7789904502046384,0.7557980900409277,0.7672728376658698,0.009469798660851422,36,1.0,1.0,1.0,1.0,0.0
58,1.10465669631958,0.03373499957418169,0.01933177312215169,0.0026238633972512633,25,25,"{'max_depth': 25, 'n_estimators': 25}",0.8009801880057116,0.8094913206871869,0.7748374492961108,0.7951029859963364,0.014745142210042458,60,1.0,1.0,1.0,1.0,0.0,0.771117166212534,0.772169167803547,0.757162346521146,0.7668162268457425,0.006839821188115712,41,1.0,1.0,1.0,1.0,0.0
72,1.1110714276631672,0.0017244508264182407,0.017001867294311523,0.002946703426304174,30,25,"{'max_depth': 30, 'n_estimators': 25}",0.8027315861494526,0.8066839656406586,0.7757023979957051,0.7950393165952722,0.01376814297827506,61,1.0,1.0,1.0,1.0,0.0,0.7697547683923706,0.7776261937244202,0.757162346521146,0.7681811028793123,0.008428110818365732,35,1.0,1.0,1.0,1.0,0.0
16,0.20733086268107095,0.009027185398308494,0.01199944814046224,0.000817705109046205,5,25,"{'max_depth': 5, 'n_estimators': 25}",0.7814433603046169,0.8249485504652828,0.7768469637318063,0.7944129581672353,0.021673309439770513,62,0.9060980747434981,0.8918834892172048,0.9063188818062672,0.9014334819223234,0.006753466242881268,0.6989100817438693,0.7421555252387448,0.7121418826739427,0.7177358298855189,0.018092563478246063,75,0.8185538881309686,0.8125426039536469,0.8179959100204499,0.8163641340350218,0.0027118141547796243
60,3.254997650782267,0.06664370607064438,0.036330620447794594,0.01007866692461487,25,75,"{'max_depth': 25, 'n_estimators': 75}",0.804929200380771,0.8033546587926509,0.7739389465521356,0.7940742685751858,0.014252325892806148,63,1.0,1.0,1.0,1.0,0.0,0.7670299727520435,0.7803547066848567,0.7544338335607094,0.7672728376658698,0.010583545511919663,36,1.0,1.0,1.0,1.0,0.0
74,3.2154242992401123,0.11966550942500605,0.03733412424723307,0.013911709570711419,30,75,"{'max_depth': 30, 'n_estimators': 75}",0.8065801999048073,0.7978368826055833,0.7739464030064424,0.792787828505611,0.013792773119264771,64,1.0,1.0,1.0,1.0,0.0,0.7602179836512262,0.7776261937244202,0.7557980900409277,0.7645474224721913,0.009422475187291477,53,1.0,1.0,1.0,1.0,0.0
78,17.29187496503194,0.12511869039187787,0.12218014399210612,0.019689367812982316,30,400,"{'max_depth': 30, 'n_estimators': 400}",0.8120798131841981,0.7941198401336198,0.7715901634454785,0.7925966055877653,0.01656488487941308,65,1.0,1.0,1.0,1.0,0.0,0.771117166212534,0.781718963165075,0.7585266030013642,0.7704542441263245,0.009479837964863774,26,1.0,1.0,1.0,1.0,0.0
80,24.579140265782673,0.26884124926792013,0.1766656239827474,0.006340064859392712,30,600,"{'max_depth': 30, 'n_estimators': 600}",0.812102123988577,0.7941422094965404,0.77151559890241,0.7925866441291758,0.016605849217502126,66,1.0,1.0,1.0,1.0,0.0,0.7697547683923706,0.7776261937244202,0.7612551159618008,0.7695453593595305,0.006685104630680004,27,1.0,1.0,1.0,1.0,0.0
