Date,days,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
14-03-2020,1,33.33,31.55,30.06,25.60,39.88,33.04,42.86,36.31,35.12,30.36,29.17,29.17,24.40,25.60,27.38,26.79,22.02,40.48,41.67,42.26,36.31,29.17,36.61,38.69,30.06,32.74,29.17,31.55,29.17,26.79,29.17,30.36,29.17,25.60,49.40,42.86,25.60,24.40,32.14,35.71,25.60,33.33,27.38,26.49,27.98,34.52,44.64,32.44,23.81,33.93,30.36
15-03-2020,2,33.33,31.55,30.06,29.17,39.88,37.20,42.86,36.31,35.12,35.12,29.17,29.17,27.98,29.17,27.38,30.36,25.60,40.48,41.67,44.64,36.31,41.07,36.61,40.48,31.85,36.31,41.67,31.55,29.17,26.79,37.50,30.36,33.93,29.17,49.40,45.24,29.17,27.98,32.14,35.71,34.52,37.50,30.95,26.49,31.55,34.52,44.64,32.44,27.38,37.50,33.93
16-03-2020,3,47.32,35.71,42.86,37.50,50.60,47.32,50.60,44.05,51.19,47.62,32.74,32.74,35.12,32.74,34.52,46.43,42.86,40.48,47.62,48.21,48.81,44.64,50.89,40.48,38.99,39.88,48.21,42.86,35.12,37.50,43.45,48.81,47.02,35.12,54.17,51.19,37.20,48.81,38.10,50.60,42.86,39.88,34.52,39.58,44.64,40.48,51.19,50.00,30.95,37.50,38.69
17-03-2020,4,52.68,44.35,50.00,38.69,60.12,47.32,51.79,44.05,51.19,58.04,32.74,32.74,48.21,32.74,39.29,45.83,48.51,40.48,49.40,51.19,48.81,44.64,52.68,44.64,42.56,39.88,48.21,45.24,35.12,39.29,52.38,48.81,52.38,37.50,54.17,54.76,39.58,51.19,38.10,52.38,42.86,39.88,40.48,43.15,44.64,40.48,53.57,54.76,44.05,37.50,43.15
18-03-2020,5,55.65,44.35,50.00,38.69,60.12,47.32,51.79,44.05,54.76,56.85,37.50,32.74,48.21,32.74,47.62,47.62,48.51,41.67,49.40,51.19,52.38,44.64,52.68,49.40,42.56,39.88,48.21,45.24,35.12,39.29,52.38,53.57,54.76,39.88,55.95,54.76,39.58,53.57,38.10,52.38,46.43,39.88,40.48,43.15,44.64,40.48,57.14,54.76,50.60,39.88,43.15
19-03-2020,6,55.65,49.70,50.00,38.69,66.07,50.89,52.68,44.05,54.76,56.85,37.50,32.74,48.21,32.74,47.62,50.00,50.30,50.60,49.40,51.19,56.55,44.64,52.68,49.40,42.56,44.64,51.79,45.24,35.12,49.11,54.76,55.95,60.71,39.88,57.14,54.76,39.58,53.57,41.67,52.38,52.98,39.88,40.48,43.15,48.21,40.48,57.14,54.76,50.60,39.88,52.68
20-03-2020,7,55.65,54.46,50.00,38.69,66.07,53.57,52.68,44.05,54.76,59.23,37.50,35.12,48.21,32.74,47.62,50.00,50.30,57.14,49.40,51.19,56.55,44.64,52.68,49.40,44.35,44.64,52.98,47.02,39.29,49.11,54.76,55.95,60.71,44.64,57.14,54.76,39.58,53.57,41.67,52.38,52.98,39.88,40.48,51.79,48.21,40.48,57.14,54.76,52.98,39.88,53.57
21-03-2020,8,56.25,54.46,50.00,38.69,66.07,53.57,52.68,44.05,54.76,59.23,41.07,35.12,49.40,32.74,61.31,50.00,50.30,57.14,51.79,51.19,56.55,44.64,52.68,49.40,47.02,44.64,52.98,47.02,39.29,49.11,54.76,64.88,60.71,44.64,57.14,54.76,40.77,53.57,41.67,54.17,52.98,39.88,40.48,56.55,48.21,40.48,57.14,54.76,52.98,42.26,53.57
22-03-2020,9,62.20,54.46,50.00,38.69,66.07,53.57,55.06,44.05,54.76,59.23,41.07,35.12,50.60,32.74,61.31,50.00,50.30,57.14,51.79,51.19,56.55,44.64,52.68,49.40,47.02,44.64,52.98,47.02,39.29,49.11,54.76,64.88,60.71,44.64,61.90,54.76,40.77,53.57,41.67,56.55,52.98,39.88,55.95,56.55,48.21,40.48,57.14,54.76,52.98,42.26,53.57
23-03-2020,10,62.20,54.46,50.00,38.69,66.07,54.76,57.44,44.05,54.76,59.23,43.45,36.31,50.60,37.50,61.31,50.00,50.30,59.52,61.90,53.57,58.93,45.83,52.68,49.40,51.79,44.64,57.74,49.40,41.67,49.11,56.55,64.88,60.71,44.64,66.07,66.07,43.15,53.57,53.87,56.55,54.76,50.60,55.95,57.74,50.60,40.48,59.52,64.29,52.98,57.74,53.57
24-03-2020,11,63.10,59.82,50.00,38.69,66.07,59.52,57.44,44.05,59.52,62.80,43.45,36.31,50.60,37.50,61.31,50.00,55.95,59.52,61.90,60.12,58.93,45.83,61.01,49.40,52.98,44.64,59.52,49.40,41.67,49.11,56.55,64.88,63.10,55.36,66.07,66.07,58.93,57.14,53.87,62.50,54.76,50.60,57.14,57.74,50.60,53.57,66.07,64.29,52.98,57.74,53.57
25-03-2020,12,63.10,59.82,50.00,38.69,66.07,59.52,57.44,52.38,59.52,62.80,43.45,52.98,50.60,69.64,61.31,57.74,55.95,59.52,61.90,60.12,58.93,60.71,61.01,49.40,52.98,44.64,59.52,52.38,41.67,50.89,56.55,64.88,63.10,55.36,66.07,66.07,58.93,57.14,53.87,62.50,54.76,50.60,57.14,57.74,50.60,53.57,66.07,64.29,61.90,57.74,55.95
26-03-2020,13,63.10,59.82,50.00,38.69,66.07,61.90,60.12,52.38,59.52,62.80,43.45,56.55,50.60,69.64,61.31,57.74,55.95,64.29,61.90,60.12,58.93,60.71,61.01,49.40,52.98,44.64,59.52,57.74,41.67,50.89,56.55,64.88,63.10,55.36,66.07,66.07,62.50,57.14,53.87,62.50,58.33,50.60,57.14,57.74,50.60,53.57,66.07,64.29,60.12,57.74,55.95
27-03-2020,14,63.10,59.82,55.36,38.69,66.07,61.90,63.69,52.38,59.52,62.80,43.45,56.55,50.60,69.64,61.31,57.74,55.95,64.29,61.90,61.90,58.93,60.71,61.01,63.69,52.98,44.64,63.10,57.74,41.67,50.89,61.31,64.88,66.67,55.36,66.07,66.07,62.50,63.69,53.87,62.50,58.33,50.60,57.14,57.74,52.98,51.79,66.07,64.29,60.12,57.74,57.74
28-03-2020,15,69.05,62.80,55.36,38.69,66.07,61.90,63.69,52.38,59.52,62.80,43.45,56.55,50.60,69.64,61.31,57.74,55.95,64.29,61.90,61.90,58.93,60.71,61.01,63.69,52.98,44.64,70.24,57.74,41.67,50.89,66.07,64.88,66.67,55.36,66.07,66.07,62.50,63.69,53.87,63.69,58.33,50.60,57.14,61.31,52.98,51.79,66.07,64.29,60.12,57.74,57.74
29-03-2020,16,69.05,62.80,55.36,38.69,66.07,63.69,63.69,52.38,59.52,62.80,43.45,56.55,50.60,69.64,61.31,59.52,55.95,64.29,61.90,61.90,58.93,60.71,61.01,63.69,52.98,44.64,70.24,57.74,41.67,50.89,66.07,64.88,66.67,55.36,66.07,66.07,62.50,63.69,53.87,63.69,58.33,50.60,57.14,61.31,52.98,51.79,66.07,64.29,60.12,57.74,57.74
30-03-2020,17,69.05,62.80,55.36,38.69,66.07,66.07,63.69,52.38,63.10,62.80,43.45,60.12,50.60,69.64,61.31,59.52,64.29,67.86,61.90,61.90,67.26,60.71,61.01,63.69,52.98,44.64,70.24,62.50,41.67,50.89,66.07,64.88,66.67,55.36,66.07,66.07,64.29,63.69,53.87,66.07,58.33,50.60,61.90,61.31,55.36,58.93,66.07,64.29,60.12,61.31,57.74
31-03-2020,18,69.05,66.37,55.36,48.21,66.07,66.07,63.69,52.38,63.10,62.80,43.45,60.12,50.60,69.64,61.31,59.52,64.29,67.86,61.90,61.90,67.26,60.71,61.01,63.69,52.98,44.64,70.24,62.50,41.67,50.89,66.07,64.88,66.67,57.74,66.07,66.07,64.29,63.69,53.87,66.07,58.33,50.60,61.90,61.31,55.36,58.93,66.07,64.29,60.12,61.31,57.74
01-04-2020,19,69.05,66.37,55.36,48.21,67.86,66.07,63.69,64.29,63.10,62.80,43.45,60.12,50.60,69.64,61.31,59.52,64.29,67.86,61.90,61.90,67.26,60.71,61.01,63.69,52.98,44.64,70.24,62.50,41.67,50.89,71.43,64.88,66.67,60.12,66.96,66.07,66.67,63.69,59.52,66.07,60.71,50.60,61.90,61.31,55.36,58.93,66.07,64.29,60.12,61.31,57.74
02-04-2020,20,69.05,66.37,55.36,48.21,67.86,66.07,63.69,64.29,64.88,62.80,54.17,61.01,55.36,69.64,61.31,59.52,64.29,67.86,61.90,64.29,67.26,64.88,61.01,63.69,52.98,44.64,70.24,62.50,41.67,50.89,71.43,64.88,69.05,60.12,66.96,66.07,66.67,63.69,59.52,68.45,60.71,50.60,61.90,63.39,55.36,58.93,66.07,64.29,60.12,63.10,57.74
03-04-2020,21,72.62,68.15,58.63,48.21,67.86,67.86,63.69,66.67,64.88,65.77,58.93,61.01,55.36,69.64,61.31,59.52,64.29,71.43,61.90,64.29,67.26,68.45,61.01,63.69,52.98,60.12,70.24,62.50,44.05,53.27,71.43,64.88,69.05,61.90,66.96,66.07,66.67,63.69,66.07,68.45,64.29,52.98,61.90,63.39,55.36,58.93,66.07,64.29,61.90,63.10,57.74
04-04-2020,22,74.40,72.02,58.63,50.00,68.75,67.86,65.48,68.45,66.67,67.56,60.71,61.01,57.14,71.43,63.10,61.31,66.07,73.21,63.69,66.07,69.05,70.24,61.01,65.48,54.76,61.90,72.02,64.29,45.83,57.14,73.21,66.67,70.83,61.90,66.96,67.86,68.45,65.48,66.07,70.24,66.07,54.76,63.69,65.18,57.14,58.93,67.86,66.07,63.69,63.10,59.52
05-04-2020,23,74.40,72.02,59.52,50.00,68.75,67.86,65.48,68.45,66.67,67.56,60.71,61.01,57.14,71.43,63.10,61.31,66.07,73.21,63.69,65.18,71.43,70.24,61.01,65.48,54.76,61.90,72.02,64.29,45.83,57.14,73.21,66.67,70.83,61.90,66.96,67.86,68.45,65.48,66.07,70.24,66.07,54.76,63.69,65.18,57.14,58.93,67.86,66.07,63.69,63.10,59.52
06-04-2020,24,74.40,72.02,59.52,50.00,70.54,67.86,65.48,68.45,66.67,67.56,60.71,61.01,58.93,71.43,63.10,61.31,66.07,73.21,63.69,65.18,75.00,70.24,61.01,65.48,60.71,61.90,72.02,64.29,48.21,57.14,73.21,66.67,70.83,61.90,66.96,67.86,68.45,65.48,66.07,70.24,68.45,53.57,63.69,65.18,57.14,58.93,67.86,66.07,63.69,63.10,59.52
07-04-2020,25,74.40,72.02,59.52,50.00,70.54,67.86,65.48,68.45,66.67,66.67,60.71,61.01,58.93,71.43,63.10,61.31,66.07,73.21,63.69,65.18,75.00,70.24,61.01,65.48,60.71,61.90,72.02,64.29,48.21,57.14,73.21,66.67,70.83,61.90,66.96,67.86,67.56,65.48,66.07,70.24,69.64,54.46,63.69,65.18,57.14,58.93,67.86,66.07,63.69,63.10,59.52
08-04-2020,26,74.40,72.02,59.52,50.00,70.54,67.86,65.48,68.45,66.67,66.67,60.71,61.01,58.93,71.43,63.10,61.31,66.07,73.21,63.69,65.18,75.00,70.24,61.01,61.90,60.71,61.90,72.02,64.29,51.79,58.33,73.21,68.45,70.83,61.90,67.86,67.86,67.56,65.48,66.07,70.24,69.64,54.46,63.69,65.18,57.14,58.93,67.86,66.07,63.69,63.10,59.52
09-04-2020,27,76.79,72.02,59.52,55.95,70.54,67.86,65.48,68.45,66.67,68.45,60.71,61.01,58.93,71.43,63.10,61.31,66.07,73.21,63.69,65.18,75.00,70.24,61.01,61.90,60.71,61.90,72.02,64.29,51.79,58.33,73.21,68.45,70.83,61.90,67.86,67.86,67.56,65.48,69.64,70.24,69.64,54.46,63.69,65.18,57.14,58.93,67.86,66.07,63.69,63.10,59.52
10-04-2020,28,76.79,72.02,59.52,55.95,70.54,67.86,65.48,68.45,66.67,68.45,60.71,61.01,58.93,71.43,63.10,61.31,66.07,73.21,63.69,66.07,75.00,70.24,61.01,61.90,60.71,61.90,72.02,64.29,51.79,58.33,73.21,68.45,70.83,61.90,67.86,67.86,67.56,65.48,69.64,70.24,69.64,54.46,63.69,65.18,57.14,58.93,67.86,66.07,63.69,63.10,59.52
11-04-2020,29,76.79,72.02,59.52,55.95,70.54,67.86,65.48,68.45,66.67,68.45,60.71,61.01,58.93,71.43,63.10,61.31,66.07,73.21,63.69,66.07,75.00,70.24,61.01,61.90,60.71,61.90,72.02,64.29,51.79,58.33,73.21,68.45,70.83,61.90,67.86,67.86,67.56,65.48,69.64,70.24,69.64,54.46,63.69,65.18,57.14,58.93,67.86,66.07,63.69,63.10,64.88
12-04-2020,30,76.79,72.02,59.52,55.95,70.54,67.86,65.48,68.45,66.67,68.45,60.71,61.01,58.93,71.43,63.10,55.95,66.07,73.21,63.69,70.54,75.00,70.24,61.01,61.90,60.71,61.90,72.02,64.29,51.79,58.33,73.21,68.45,70.83,61.90,67.86,67.86,67.56,65.48,69.64,70.24,69.64,54.46,63.69,65.18,57.14,58.93,67.86,66.07,63.69,63.10,64.88
13-04-2020,31,76.79,72.02,59.52,55.95,70.54,67.86,65.48,68.45,66.67,70.24,60.71,61.01,58.93,71.43,63.10,55.95,66.07,73.21,63.69,70.54,75.00,70.24,61.01,61.90,60.71,61.90,72.02,64.29,51.79,58.33,73.21,72.02,70.83,61.90,67.86,67.86,67.56,65.48,69.64,70.24,69.64,54.46,63.69,67.86,57.14,58.93,67.86,66.07,63.69,63.10,64.88
14-04-2020,32,76.79,72.02,59.52,55.95,70.54,67.86,65.48,68.45,66.67,70.24,60.71,61.01,58.93,71.43,63.10,55.95,66.07,73.21,63.69,70.54,76.79,70.24,63.39,61.90,60.71,61.90,72.02,64.29,51.79,58.33,73.21,72.02,70.83,61.90,67.86,67.86,67.56,65.48,69.64,70.24,69.64,54.46,63.69,67.86,57.14,58.93,67.86,66.07,63.69,63.10,64.88
15-04-2020,33,76.79,72.02,59.52,55.95,70.54,67.86,65.48,68.45,66.67,70.24,60.71,64.58,58.93,71.43,63.10,55.95,66.07,73.21,63.69,70.54,76.79,70.24,63.39,61.90,60.71,61.90,72.02,64.29,51.79,58.33,73.21,72.02,70.83,61.90,67.86,67.86,67.56,65.48,71.43,70.24,69.64,54.46,68.45,67.86,57.14,58.93,67.86,66.07,63.69,63.10,64.88
16-04-2020,34,76.79,72.02,59.52,55.95,70.54,67.86,65.48,68.45,66.67,70.24,60.71,67.26,58.93,71.43,63.10,55.95,66.07,75.60,63.69,70.54,76.79,70.24,65.77,61.90,60.71,61.90,72.02,64.29,51.79,58.33,73.21,72.02,70.83,61.90,67.86,67.86,67.56,65.48,71.43,70.24,69.64,54.46,68.45,67.86,57.14,58.93,67.86,66.07,63.69,63.10,64.88
17-04-2020,35,76.79,72.02,59.52,55.95,70.54,67.86,67.86,68.45,66.67,70.24,60.71,67.26,58.93,71.43,63.10,55.95,66.07,75.60,62.80,72.32,76.79,70.24,65.77,61.90,64.29,61.90,72.02,64.29,51.79,58.33,73.21,72.02,70.83,61.90,71.43,67.86,67.56,65.48,71.43,70.24,69.64,54.46,68.45,67.86,53.57,58.93,67.86,66.07,63.69,63.10,64.88
18-04-2020,36,76.79,72.02,59.52,55.95,70.54,67.86,67.86,68.45,66.67,70.24,60.71,67.26,58.93,71.43,63.10,55.95,66.07,75.60,62.80,72.32,76.79,70.24,65.77,61.90,64.29,61.90,72.02,64.29,51.79,58.33,73.21,72.02,70.83,61.90,71.43,67.86,67.56,65.48,71.43,72.02,69.64,54.46,68.45,67.86,53.57,58.93,67.86,66.07,63.69,63.10,64.88
19-04-2020,37,76.79,72.02,59.52,55.95,72.92,67.86,67.86,68.45,66.67,70.24,60.71,67.26,58.93,71.43,63.10,55.95,66.07,75.60,62.80,72.32,76.79,70.24,65.77,61.90,64.29,61.90,72.02,64.29,51.79,58.33,73.21,72.02,70.83,61.90,71.43,67.86,67.56,65.48,71.43,72.02,69.64,54.46,68.45,67.86,53.57,58.93,67.86,66.07,63.69,63.10,64.88
20-04-2020,38,76.79,72.02,59.52,55.95,72.92,67.86,71.43,68.45,66.67,70.24,62.50,67.26,58.93,71.43,63.10,55.95,66.07,75.60,62.80,72.32,76.79,70.24,65.77,61.90,64.29,61.90,72.02,66.96,51.79,58.33,73.21,72.02,70.83,61.90,71.43,67.86,67.56,65.48,69.05,72.02,67.26,54.46,68.45,67.86,53.57,58.93,65.48,66.07,66.07,63.10,64.88
21-04-2020,39,76.79,72.02,61.90,55.95,72.92,67.86,71.43,68.45,66.67,70.24,62.50,67.26,64.88,71.43,63.10,55.95,66.07,75.60,62.80,72.32,76.79,70.24,65.77,61.90,64.29,61.90,72.02,66.96,51.79,58.33,73.21,72.02,70.83,61.90,71.43,67.86,67.56,65.48,69.05,72.02,67.26,54.46,68.45,67.86,53.57,58.93,65.48,66.07,66.07,63.10,64.88
22-04-2020,40,76.79,72.02,61.90,55.95,72.92,67.86,71.43,68.45,66.67,70.24,62.50,67.26,64.88,71.43,63.10,55.95,66.07,75.60,62.80,72.32,76.79,70.24,65.77,61.90,64.29,61.90,72.02,66.96,54.17,58.33,73.21,72.02,70.83,61.90,75.00,67.86,67.56,65.48,69.05,72.02,67.26,54.46,68.45,70.24,53.57,58.93,65.48,66.07,66.07,63.10,67.26
23-04-2020,41,76.79,72.02,61.90,55.95,72.92,67.86,71.43,68.45,66.67,70.24,62.50,67.26,64.88,71.43,63.10,55.95,66.07,75.60,62.80,72.32,76.79,70.24,65.77,64.29,64.29,61.90,72.02,66.96,54.17,58.33,73.21,72.02,70.83,61.90,75.00,67.86,67.56,65.48,69.05,72.02,67.26,54.46,68.45,70.24,53.57,58.93,65.48,66.07,66.07,63.10,67.26
24-04-2020,42,66.67,72.02,61.90,55.95,72.92,67.86,71.43,68.45,66.67,70.24,62.50,67.26,64.88,71.43,63.10,55.95,66.07,75.60,62.80,72.32,76.79,70.24,63.39,64.29,64.29,64.29,72.02,65.18,54.17,58.33,73.21,72.02,70.83,61.90,75.00,67.86,61.31,65.48,69.05,72.02,67.26,54.46,68.45,67.86,53.57,58.93,65.48,66.07,66.07,63.10,67.26
25-04-2020,43,66.67,72.02,61.90,55.95,72.92,67.86,71.43,68.45,66.67,70.24,62.50,67.26,64.88,71.43,63.10,55.95,66.07,75.60,62.80,72.32,76.79,70.24,63.39,64.29,64.29,64.29,70.83,65.18,54.17,58.33,73.21,72.02,74.40,61.90,77.38,67.86,61.31,65.48,69.05,72.02,67.26,54.46,68.45,67.86,53.57,58.93,65.48,66.07,66.07,63.10,67.26
26-04-2020,44,66.67,72.02,61.90,55.95,72.92,67.86,71.43,68.45,66.67,70.24,64.88,67.26,64.88,71.43,63.10,55.95,66.07,77.98,62.80,72.32,76.79,70.24,63.39,64.29,64.29,64.29,70.83,65.18,54.17,58.33,73.21,72.02,74.40,61.90,77.38,67.86,61.31,65.48,69.05,72.02,67.26,54.46,68.45,67.86,53.57,58.93,65.48,66.07,66.07,63.10,67.26
27-04-2020,45,66.67,72.02,61.90,55.95,72.92,66.07,71.43,68.45,66.67,70.24,64.88,67.26,64.88,71.43,63.10,55.95,66.07,77.98,62.80,72.32,76.79,70.24,63.39,64.29,64.29,64.29,68.45,65.18,51.79,58.33,73.21,72.02,74.40,61.90,77.38,67.86,61.31,65.48,69.05,72.02,67.26,54.46,68.45,65.18,53.57,60.71,65.48,66.07,66.07,63.10,67.26
28-04-2020,46,66.67,72.02,61.90,55.95,72.92,66.07,71.43,68.45,70.24,70.24,64.88,67.26,64.88,71.43,63.10,58.33,66.07,77.98,62.80,72.32,76.79,70.24,63.39,64.29,64.29,64.29,68.45,65.18,51.79,58.33,73.21,72.02,74.40,59.52,77.38,69.64,61.31,65.48,69.05,74.40,69.64,47.32,65.48,65.18,53.57,60.71,65.48,66.07,66.07,66.67,67.26
29-04-2020,47,66.67,72.02,61.90,55.95,72.92,66.07,71.43,68.45,70.24,70.24,64.88,67.26,64.88,71.43,63.10,58.33,68.45,77.98,62.80,72.32,76.79,70.24,63.39,64.29,64.29,64.29,68.45,65.18,51.79,58.33,75.60,72.02,74.40,59.52,77.38,69.64,61.31,65.48,69.05,74.40,69.64,47.32,65.48,65.18,53.57,60.71,69.05,66.07,63.69,66.67,67.26
30-04-2020,48,66.67,67.26,61.90,59.52,72.92,66.07,71.43,68.45,70.24,70.24,64.88,67.26,64.88,71.43,63.10,58.33,68.45,77.98,62.80,72.32,76.79,70.24,63.39,64.29,64.29,64.29,68.45,63.99,51.79,58.33,75.60,72.02,74.40,59.52,77.38,67.26,61.31,65.48,69.05,74.40,69.64,47.32,63.69,65.18,53.57,60.71,69.05,66.07,63.69,64.29,67.26
01-05-2020,49,66.67,69.94,61.90,59.52,72.92,66.07,71.43,68.45,70.24,70.24,64.88,67.26,64.88,54.76,64.88,58.33,68.45,77.98,61.01,72.32,76.79,69.64,63.39,64.29,64.29,64.29,68.45,63.99,49.40,58.33,75.60,72.02,74.40,59.52,77.38,63.69,61.90,65.48,69.05,74.40,66.07,47.32,63.69,63.99,49.40,60.71,70.83,66.07,63.69,64.29,69.05
02-05-2020,50,66.67,69.94,61.90,59.52,72.92,66.07,71.43,68.45,70.24,70.24,64.88,67.26,64.88,54.76,67.26,58.33,68.45,77.98,61.01,72.32,76.79,69.64,63.39,64.29,64.29,64.29,68.45,63.99,49.40,58.33,75.60,72.02,74.40,59.52,77.38,63.69,61.90,65.48,69.05,74.40,66.07,44.94,63.69,63.99,49.40,60.71,70.83,66.07,63.69,64.29,69.05
03-05-2020,51,66.67,69.94,61.90,59.52,72.92,66.07,71.43,68.45,70.24,70.24,64.88,67.26,64.88,54.76,67.26,58.33,68.45,77.98,61.01,72.32,76.79,69.64,63.39,64.29,64.29,64.29,68.45,63.99,49.40,58.33,75.60,72.02,74.40,59.52,77.38,63.69,61.90,65.48,69.05,74.40,66.07,44.94,63.69,63.99,49.40,60.71,70.83,66.07,63.69,64.29,69.05
04-05-2020,52,66.67,69.94,56.55,59.52,72.92,66.07,71.43,68.45,70.24,67.26,64.88,67.26,64.88,53.57,67.26,56.25,63.69,77.98,61.01,72.32,76.79,69.64,63.39,61.90,56.85,64.29,68.45,63.99,52.98,58.33,75.60,72.02,74.40,59.52,77.38,66.07,61.90,65.48,69.05,74.40,63.69,44.94,63.69,63.99,52.98,60.71,70.83,64.29,66.07,60.12,69.05
05-05-2020,53,66.67,69.94,60.12,59.52,72.92,66.07,71.43,68.45,70.24,67.26,64.88,64.88,64.88,53.57,67.26,56.25,63.69,77.98,61.01,72.32,76.79,69.64,63.39,61.90,56.85,64.29,68.45,63.99,52.98,58.33,75.60,72.02,76.19,59.52,77.38,66.07,61.90,61.90,69.05,74.40,63.69,44.94,63.69,63.99,52.98,60.71,70.83,61.01,66.07,60.12,69.05
06-05-2020,54,66.67,69.94,60.12,59.52,72.92,66.07,71.43,68.45,70.24,67.26,64.88,64.88,64.88,53.57,67.26,56.25,63.69,74.40,61.01,73.21,76.79,69.64,63.39,61.90,56.85,64.29,68.45,63.99,52.98,58.33,75.60,72.02,76.19,59.52,77.38,66.07,61.90,61.90,69.05,74.40,63.69,44.94,63.69,63.99,52.98,60.71,68.45,61.01,66.07,67.26,69.05
07-05-2020,55,66.67,69.94,60.12,59.52,72.92,66.07,71.43,68.45,70.24,67.26,67.26,64.88,64.88,53.57,67.26,56.25,63.69,74.40,61.01,73.21,76.79,69.64,63.39,61.90,56.85,64.29,67.26,63.99,52.98,58.33,75.60,72.02,76.19,59.52,77.38,66.07,61.90,61.90,69.05,74.40,63.69,44.94,63.69,63.99,52.98,60.71,68.45,61.01,66.07,67.26,69.05
08-05-2020,56,60.71,69.94,60.12,59.52,63.39,66.07,71.43,68.45,72.62,67.26,67.26,64.88,64.88,53.57,67.26,56.25,63.69,74.40,61.01,73.21,76.79,69.64,63.39,61.90,56.85,64.29,67.26,63.39,49.40,58.33,75.60,72.02,76.19,59.52,77.38,66.07,63.10,61.90,65.18,73.81,63.69,44.94,64.29,63.99,52.98,60.71,68.45,61.01,66.07,67.26,69.05
09-05-2020,57,60.71,69.94,60.12,59.52,63.39,63.10,71.43,68.45,72.62,67.26,67.26,64.88,64.88,53.57,67.26,56.25,63.69,74.40,61.01,73.21,76.79,69.64,63.39,61.90,56.85,64.29,67.26,63.39,49.40,58.33,75.60,72.02,76.19,58.93,77.38,66.07,63.10,61.90,65.18,73.81,63.69,44.94,64.29,62.80,52.98,60.71,68.45,61.01,66.07,67.26,69.05
10-05-2020,58,60.71,69.94,60.12,59.52,63.39,63.10,71.43,68.45,72.62,67.26,67.26,64.88,64.88,53.57,67.26,56.25,63.69,74.40,61.01,73.21,76.79,69.64,63.39,61.90,56.85,64.29,67.26,63.39,49.40,58.33,75.60,74.40,76.19,58.93,77.38,66.07,63.10,61.90,65.18,73.81,63.69,44.94,64.29,62.80,52.98,60.71,68.45,61.01,66.07,63.69,69.05
11-05-2020,59,60.71,69.94,61.90,59.52,63.39,63.10,71.43,68.45,72.62,67.26,67.26,64.88,64.88,53.57,67.26,56.25,63.69,72.02,61.01,73.21,76.79,69.64,63.39,61.90,56.85,64.29,67.26,63.39,47.62,58.33,73.21,74.40,76.19,58.93,77.38,66.07,63.10,61.90,65.18,73.81,67.26,44.94,64.29,62.80,52.98,60.71,70.83,61.01,66.07,63.69,69.05
12-05-2020,60,62.50,69.94,61.90,59.52,63.39,63.10,71.43,68.45,76.19,67.26,70.83,64.88,64.88,53.57,67.26,56.25,63.69,72.02,61.01,73.21,76.79,69.64,63.39,60.71,56.85,64.29,67.26,63.39,47.62,60.71,73.21,74.40,78.57,58.93,77.38,66.07,63.10,61.90,65.18,73.81,67.26,44.94,64.29,62.80,52.98,60.71,70.83,61.01,66.07,63.69,69.05
13-05-2020,61,62.50,69.94,61.90,59.52,63.39,63.10,73.81,72.02,76.19,67.26,70.83,64.88,64.88,53.57,67.26,56.25,63.69,72.02,61.01,73.21,76.79,69.64,63.39,60.71,56.85,64.29,67.26,63.39,47.62,60.71,73.21,74.40,78.57,58.93,77.38,66.07,63.10,61.90,65.18,73.81,67.26,44.94,64.29,62.80,52.98,60.71,73.21,61.01,58.04,63.69,69.05
14-05-2020,62,62.50,69.94,61.90,59.52,63.39,63.99,73.81,72.02,76.19,67.26,70.83,64.88,64.88,53.57,67.26,56.25,63.69,72.02,61.01,73.21,72.62,69.64,63.39,60.71,56.85,64.29,67.26,63.39,47.62,60.71,73.21,74.40,78.57,58.93,77.38,66.07,63.10,61.90,65.18,73.81,67.26,44.94,64.29,62.80,52.98,60.71,73.21,61.01,58.04,63.69,69.05
15-05-2020,63,62.50,69.94,64.29,59.52,63.39,63.99,73.81,72.02,76.19,67.26,70.83,64.88,64.88,53.57,67.26,56.25,63.69,72.02,58.63,73.21,72.62,69.64,63.39,60.71,56.85,64.29,67.26,63.99,47.62,60.71,73.21,74.40,77.98,58.93,75.00,66.07,54.17,62.50,65.18,73.81,67.26,44.94,64.29,62.80,52.98,60.71,73.21,61.01,58.04,66.07,64.88
16-05-2020,64,62.50,69.94,64.29,51.19,63.39,63.99,73.81,72.02,76.19,67.26,70.83,64.88,64.88,53.57,67.26,56.25,63.69,72.02,60.42,73.21,72.62,69.64,63.39,60.71,56.85,64.29,67.26,63.99,47.62,60.71,73.21,74.40,77.98,58.93,75.00,66.07,54.17,62.50,65.18,73.81,67.26,44.94,64.29,62.80,49.40,60.71,73.21,61.01,58.04,66.07,64.88
