,p2,p3,p4,p5,p6,target_Asian,target_AIAN,target_Black,target_White,target_Other,target_NHPI
10167,0.1055570127338521,0.1214194660333887,0.1055570127338521,0.595,0.595,0,0,0,0,0,0
10168,0.104506702908209,0.1202113221602693,0.104506702908209,0.595,0.595,0,1,0,0,0,0
10169,0.1034668438399461,0.1190151995195423,0.1034668438399461,0.595,0.595,0,0,0,0,0,0
10170,0.1024373315422897,0.1178309784979469,0.1024373315422897,0.595,0.595,0,0,0,0,0,0
10171,0.1014180630631524,0.1166585406723941,0.1014180630631524,0.595,0.595,0,0,0,0,0,0
10172,0.1004089364748366,0.1154977687981243,0.1004089364748366,0.595,0.595,0,0,0,0,0,0
10173,0.0994098508638428,0.1143485467969828,0.0994098508638428,0.595,0.595,0,0,0,0,0,0
10174,0.0984207063207771,0.1132107597458118,0.0984207063207771,0.595,0.595,0,0,0,0,0,0
10175,0.0974414039303611,0.112084293864958,0.0974414039303611,0.595,0.595,0,0,0,0,0,0
10176,0.0964718457615395,0.1109690365068946,0.0964718457615395,0.61,0.61,0,0,0,1,0,0
10177,0.0955119348576876,0.1098648761449563,0.0955119348576876,0.61,0.61,0,1,0,1,0,0
10178,0.0945615752269149,0.108771702362187,0.0945615752269149,0.61,0.61,0,1,0,1,0,0
10179,0.0936206718324666,0.1076894058402972,0.0936206718324666,0.61,0.61,0,1,0,1,0,0
10180,0.092689130583219,0.1066178783487329,0.092689130583219,0.61,0.61,0,1,0,1,0,0
10181,0.0917668583242709,0.1055570127338521,0.0917668583242709,0.61,0.61,0,1,0,1,0,0
10182,0.0908537628276279,0.104506702908209,0.0908537628276279,0.61,0.61,0,1,0,1,0,0
10183,0.0899497527829793,0.1034668438399461,0.0899497527829793,0.61,0.61,0,1,0,1,0,0
10184,0.0890547377885674,0.1024373315422897,0.0890547377885674,0.61,0.61,0,1,0,1,0,0
10185,0.0881686283421469,0.1014180630631524,0.0881686283421469,0.61,0.61,0,1,0,1,0,0
10186,0.0872913358320348,0.1004089364748366,0.0872913358320348,0.61,0.61,0,1,0,1,0,0
10187,0.0864227725282488,0.0994098508638428,0.0864227725282488,0.61,0.61,0,1,0,1,0,0
10188,0.0855628515737349,0.0984207063207771,0.0855628515737349,0.61,0.61,0,1,0,1,0,0
10189,0.084711486975681,0.0974414039303611,0.084711486975681,0.624,0.624,0,1,0,1,0,0
10190,0.0838685935969178,0.0964718457615395,0.0838685935969178,0.624,0.624,0,1,0,1,0,0
10191,0.083034087147405,0.0955119348576876,0.083034087147405,0.624,0.624,0,1,0,1,0,0
10192,0.0822078841758022,0.0945615752269149,0.0822078841758022,0.624,0.624,0,1,0,1,0,0
10193,0.0813899020611238,0.0936206718324666,0.0813899020611238,0.624,0.624,0,1,0,1,0,0
10194,0.0805800590044767,0.092689130583219,0.0805800590044767,0.624,0.624,0,1,0,0,0,0
10195,0.0797782740208803,0.0917668583242709,0.0797782740208803,0.624,0.624,0,0,0,0,0,0
10196,0.0789844669311682,0.0908537628276279,0.0789844669311682,0.624,0.624,0,0,0,0,0,0
10197,0.0781985583539697,0.0899497527829793,0.0781985583539697,0.624,0.624,0,0,0,0,0,0
10198,0.0774204696977723,0.0890547377885674,0.0774204696977723,0.612,0.612,0,0,0,0,0,0
10199,0.076650123153062,0.0881686283421469,0.076650123153062,0.612,0.612,0,0,0,0,0,0
10200,0.0758874416845423,0.0872913358320348,0.0758874416845423,0.612,0.612,0,0,0,0,0,0
10201,0.0751323490234307,0.0864227725282488,0.0751323490234307,0.612,0.612,0,1,0,0,0,0
10202,0.0743847696598321,0.0855628515737349,0.0743847696598321,0.612,0.612,0,1,0,1,0,0
10203,0.0736446288351869,0.084711486975681,0.0736446288351869,0.558,0.558,0,1,0,1,0,0
10204,0.072911852534796,0.0838685935969178,0.072911852534796,0.558,0.558,0,1,0,1,0,0
10205,0.0721863674804186,0.083034087147405,0.0721863674804186,0.558,0.558,0,1,0,0,0,0
10206,0.0714681011229448,0.0822078841758022,0.0714681011229448,0.573,0.573,0,1,0,0,0,0
10207,0.0707569816351403,0.0813899020611238,0.0707569816351403,0.573,0.573,0,1,0,0,0,0
10208,0.0700529379044635,0.0805800590044767,0.0700529379044635,0.573,0.573,0,1,0,0,0,0
10209,0.0693558995259549,0.0797782740208803,0.0693558995259549,0.573,0.573,0,1,0,1,0,0
10210,0.0686657967951957,0.0789844669311682,0.0686657967951957,0.573,0.573,0,1,0,1,0,0
10211,0.0679825607013377,0.0781985583539697,0.0679825607013377,0.573,0.573,0,1,1,1,0,0
10212,0.067306122920202,0.0774204696977723,0.067306122920202,0.626,0.626,1,1,0,1,0,0
10213,0.0666364158074471,0.076650123153062,0.0666364158074471,0.626,0.626,0,0,0,1,0,0
10214,0.0659733723918034,0.0758874416845423,0.0659733723918034,0.626,0.626,0,0,0,0,0,0
10215,0.065316926368377,0.0751323490234307,0.065316926368377,0.626,0.626,0,0,0,0,0,0
10216,0.0646670120920182,0.0743847696598321,0.0646670120920182,0.626,0.626,0,0,0,0,0,0
10217,0.0640235645707581,0.0736446288351869,0.0640235645707581,0.626,0.626,0,0,0,0,0,0
10218,0.0633865194593082,0.072911852534796,0.0633865194593082,0.626,0.626,0,0,0,0,0,0
10219,0.0627558130526265,0.0721863674804186,0.0627558130526265,0.626,0.626,0,0,0,0,0,0
10220,0.0621313822795467,0.0714681011229448,0.0621313822795467,0.626,0.626,0,0,0,0,0,0
10221,0.0615131646964712,0.0707569816351403,0.0615131646964712,0.626,0.626,0,0,0,0,1,0
10222,0.0609010984811265,0.0700529379044635,0.0609010984811265,0.626,0.626,0,0,0,0,1,0
10223,0.060295122426381,0.0693558995259549,0.060295122426381,0.626,0.626,0,0,0,0,1,0
10224,0.0596951759341243,0.0686657967951957,0.0596951759341243,0.626,0.626,0,0,0,0,0,0
10225,0.0591011990092071,0.0679825607013377,0.0591011990092071,0.626,0.626,0,0,0,0,0,0
10226,0.058513132253442,0.067306122920202,0.058513132253442,0.626,0.626,0,0,0,0,0,0
10227,0.0579309168596633,0.0666364158074471,0.0579309168596633,0.626,0.626,0,1,0,0,0,0
10228,0.0573544946058465,0.0659733723918034,0.0573544946058465,0.626,0.626,0,1,0,0,0,0
10229,0.0567838078492859,0.065316926368377,0.0567838078492859,0.626,0.626,0,0,0,0,0,0
10230,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
10231,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
10232,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
10233,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
10234,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
10235,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
10236,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
10237,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
10238,0.0,0.446,0.0,0.0,0.0,0,0,0,0,0,0
10239,0.0,0.446,0.0,0.0,0.0,0,0,0,0,0,0
10240,0.0,0.554,0.0,0.0,0.0,0,0,0,0,0,0
10241,0.0,0.554,0.0,0.0,0.0,0,0,0,0,0,0
10242,0.0,0.554,0.0,0.0,0.0,0,0,0,0,0,0
10243,0.554,0.554,0.554,0.0,0.0,0,0,0,0,0,0
10244,0.554,0.554,0.554,0.0,0.0,0,0,0,0,0,0
10245,0.554,0.554,0.554,0.0,0.0,0,0,0,0,0,0
10246,0.554,0.554,0.554,0.0,0.0,0,0,0,0,0,0
10247,0.577,0.577,0.577,0.0,0.0,0,0,0,0,0,0
10248,0.601,0.601,0.601,0.0,0.0,0,0,0,0,0,0
10249,0.601,0.601,0.601,0.0,0.0,0,0,0,0,0,0
10250,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10251,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10252,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10253,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10254,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10255,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10256,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10257,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10258,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10259,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10260,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10261,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10262,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10263,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10264,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10265,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10266,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10267,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10268,0.619,0.619,0.619,0.0,0.0,0,0,0,0,0,0
10269,0.619,0.619,0.619,0.619,0.0,0,0,0,0,0,0
10270,0.619,0.619,0.619,0.619,0.0,0,0,0,0,0,0
10271,0.619,0.619,0.619,0.619,0.0,0,0,0,0,0,0
10272,0.619,0.619,0.619,0.619,0.0,0,0,0,0,0,0
10273,0.619,0.619,0.619,0.619,0.0,0,0,0,0,0,0
10274,0.619,0.619,0.619,0.619,0.0,0,0,0,0,0,0
10275,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10276,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10277,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10278,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10279,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10280,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10281,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10282,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10283,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10284,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10285,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10286,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10287,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10288,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10289,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10290,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10291,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10292,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10293,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10294,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10295,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10296,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10297,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10298,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10299,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10300,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10301,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10302,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10303,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10304,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10305,0.589,0.589,0.589,0.589,0.0,0,0,0,0,0,0
10306,0.571,0.571,0.571,0.571,0.0,0,0,0,0,0,0
10307,0.571,0.571,0.571,0.571,0.0,0,0,0,0,0,0
10308,0.571,0.571,0.571,0.571,0.0,0,0,0,0,0,0
10309,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10310,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10311,0.595,0.595,0.595,0.595,0.0,0,0,0,0,0,0
10312,0.571,0.571,0.571,0.571,0.0,0,0,0,0,0,0
10313,0.571,0.571,0.571,0.571,0.0,0,0,0,0,0,0
10314,0.571,0.571,0.571,0.571,0.0,0,0,0,0,0,0
10315,0.571,0.571,0.571,0.571,0.0,0,0,0,0,0,0
10316,0.571,0.571,0.571,0.571,0.0,0,0,0,0,0,0
10317,0.56,0.56,0.571,0.56,0.0,0,0,0,0,0,0
10318,0.56,0.56,0.571,0.56,0.0,0,0,0,0,0,0
10319,0.56,0.56,0.571,0.56,0.0,0,0,0,0,0,0
10320,0.56,0.56,0.571,0.56,0.0,0,0,0,0,0,0
10321,0.56,0.56,0.571,0.56,0.0,0,0,0,0,0,0
10322,0.56,0.56,0.571,0.56,0.0,0,0,0,0,0,0
10323,0.56,0.56,0.571,0.56,0.0,0,0,0,0,0,0
10324,0.56,0.56,0.571,0.56,0.0,0,0,0,0,0,0
10325,0.56,0.56,0.571,0.56,0.0,0,0,0,0,0,0
10326,0.56,0.56,0.571,0.56,0.0,0,0,0,0,0,0
10327,0.56,0.56,0.5653184550707749,0.56,0.0,0,0,0,0,0,0
10328,0.56,0.56,0.5596934424581572,0.56,0.0,0,0,0,0,0,0
10329,0.56,0.56,0.5541243996561981,0.56,0.0,0,0,0,0,0,0
10330,0.56,0.56,0.5486107697559764,0.56,0.0,0,0,0,0,0,0
10331,0.56,0.56,0.5431520013899077,0.56,0.0,0,0,0,0,0,0
10332,0.577,0.56,0.537747548676606,0.577,0.0,0,0,0,0,0,0
10333,0.577,0.56,0.5323968711662964,0.577,0.577,0,0,0,0,0,0
10334,0.577,0.56,0.5270994337867689,0.577,0.577,0,0,0,0,0,0
10335,0.577,0.56,0.5218547067898712,0.577,0.577,0,0,0,0,0,0
10336,0.577,0.56,0.5166621656985328,0.577,0.577,0,0,0,0,0,0
10337,0.577,0.56,0.5115212912543176,0.577,0.577,0,0,0,0,0,0
10338,0.577,0.56,0.5064315693654968,0.577,0.577,0,0,0,0,0,0
10339,0.577,0.56,0.5013924910556404,0.554,0.554,0,0,0,0,0,0
10340,0.577,0.56,0.4964035524127181,0.554,0.554,0,0,0,0,0,0
10341,0.577,0.5544279068995341,0.4914642545387079,0.554,0.554,0,0,0,0,0,0
10342,0.577,0.548911257051783,0.4865741034997066,0.554,0.554,0,0,0,0,0,0
10343,0.577,0.5434494987871646,0.4817326102765351,0.554,0.554,0,0,0,0,0,0
10344,0.577,0.538042085925301,0.4769392907158363,0.554,0.554,0,0,0,0,0,0
10345,0.577,0.5326884777203998,0.4721936654816598,0.554,0.554,0,0,0,0,0,0
10346,0.57125875407327,0.5273881388071794,0.4674952600075275,0.554,0.554,0,0,0,0,0,0
10347,0.5655746344979977,0.522140539147331,0.4628436044489767,0.554,0.554,0,0,0,0,0,0
10348,0.5599470728574891,0.5169451539765161,0.4582382336365752,0.566,0.566,0,0,0,0,0,0
10349,0.5543755063908904,0.5118014637518878,0.4536786870294037,0.566,0.566,0,0,0,0,0,0
10350,0.548859377936912,0.5067089541001374,0.449164508669002,0.566,0.566,0,0,0,0,0,0
10351,0.5433981358781115,0.5016671157660558,0.4446952471337722,0.566,0.566,0,0,0,0,0,0
10352,0.5379912340857321,0.4966754445616082,0.4402704554938363,0.566,0.566,0,0,0,0,0,0
10353,0.5326381318650888,0.4917334413155144,0.4358896912663431,0.566,0.566,0,0,0,0,0,0
10354,0.5273382939014987,0.4868406118233313,0.4315525163712192,0.566,0.566,0,0,0,0,0,0
10355,0.5220911902067487,0.4819964667980324,0.4272584970873607,0.566,0.566,0,0,0,0,0,0
10356,0.5168962960660968,0.4772005218210784,0.4230072040092609,0.566,0.566,0,0,0,0,0,0
10357,0.5117530919857999,0.4724522972939749,0.4187982120040691,0.566,0.566,0,0,0,0,0,0
10358,0.5066610636411638,0.4677513183903123,0.4146311001690775,0.566,0.566,0,0,0,0,0,0
10359,0.501619701825111,0.4630971150082829,0.4105054517896298,0.566,0.566,0,0,0,0,0,0
10360,0.4966285023972583,0.4584892217236698,0.40642085429745,0.566,0.566,0,0,0,0,0,0
10361,0.4916869662335039,0.4539271777433048,0.4023768992293853,0.566,0.566,0,0,0,0,0,0
10362,0.4867945991761133,0.449410526858988,0.3983731821865587,0.566,0.566,0,0,0,0,0,0
10363,0.4819509119843039,0.4449388174018671,0.3944093027939295,0.566,0.566,0,0,0,0,0,0
10364,0.47715542028532,0.44051160219727,0.3904848646602551,0.566,0.566,0,0,0,0,0,0
10365,0.4724076445259955,0.4361284385199868,0.3865994753384519,0.566,0.566,0,0,0,0,0,0
10366,0.4677071099247979,0.4317888880499971,0.38275274628635,0.566,0.566,0,0,0,0,0,0
10367,0.46305334642435,0.4274925168286378,0.3789442928278383,0.566,0.566,0,0,0,0,0,0
10368,0.4584458886444237,0.4232388952152063,0.3751737341143973,0.566,0.566,0,0,0,0,0,0
10369,0.4538842758354013,0.4190275978439965,0.3714406930870137,0.566,0.566,0,0,0,0,0,0
10370,0.4493680518322006,0.414858203581762,0.3677447964384737,0.566,0.566,0,0,0,0,0,0
10371,0.4448967650086577,0.410730295485602,0.3640856745760325,0.566,0.566,0,0,0,0,0,0
10372,0.4404699682323642,0.4066434607612669,0.3604629615844547,0.566,0.566,0,0,0,0,0,0
10373,0.4360872188199535,0.4025972907218787,0.3568762951894221,0.566,0.566,0,0,0,0,0,0
10374,0.4317480784928321,0.3985913807470614,0.3533253167213064,0.566,0.566,0,0,0,0,0,0
10375,0.4274521133333512,0.3946253302424796,0.3498096710793015,0.566,0.566,0,0,0,0,0,0
10376,0.4231988937414148,0.3906987425997774,0.3463290066959136,0.566,0.566,0,0,0,0,0,0
10377,0.4189879943915196,0.3868112251569187,0.3428829755018038,0.566,0.566,0,0,0,0,0,0
10378,0.4148189941902214,0.3829623891589193,0.3394712328909809,0.566,0.566,0,0,0,0,0,0
10379,0.4106914762340257,0.3791518497189722,0.3360934376863407,0.566,0.566,0,0,0,0,0,0
10380,0.4066050277676976,0.3753792257799581,0.332749252105548,0.566,0.566,0,0,0,0,0,0
10381,0.4025592401429849,0.3716441400763389,0.3294383417272578,0.566,0.566,0,0,0,0,0,0
10382,0.3985537087777536,0.3679462190964318,0.3261603754576732,0.566,0.566,0,0,0,0,0,0
10383,0.3945880331155292,0.3642850930450573,0.3229150254974356,0.566,0.566,0,0,0,0,0,0
10384,0.3906618165854409,0.3606603958065592,0.3197019673088445,0.566,0.566,0,0,0,0,0,0
10385,0.3867746665625639,0.3570717649081931,0.3165208795834035,0.566,0.566,0,0,0,0,0,0
10386,0.3829261943286562,0.3535188414838786,0.3133714442096891,0.566,0.566,0,0,0,0,0,0
10387,0.3791160150332877,0.3500012702383124,0.3102533462415394,0.566,0.566,0,0,0,0,0,0
10388,0.3753437476553536,0.3465186994114389,0.3071662738665591,0.566,0.566,0,0,0,0,0,0
10389,0.3716090149649725,0.3430707807432731,0.3041099183749383,0.566,0.566,0,0,0,0,0,0
10390,0.3679114434857632,0.3396571694390747,0.3010839741285807,0.566,0.566,0,0,0,0,0,0
10391,0.3642506634574962,0.3362775241348689,0.2980881385305401,0.566,0.566,0,0,0,0,0,0
10392,0.3606263087991183,0.3329315068633088,0.2951221119947602,0.566,0.566,0,0,0,0,0,0
10393,0.3570380170721432,0.3296187830198789,0.2921855979161157,0.566,0.566,0,0,0,0,0,0
10394,0.3534854294444081,0.3263390213294342,0.2892783026407516,0.566,0.566,0,0,0,0,0,0
10395,0.3499681906541894,0.3230918938130726,0.2863999354367176,0.566,0.566,0,0,0,0,0,0
10396,0.3464859489746774,0.3198770757553363,0.2835502084648947,0.566,0.566,0,0,0,0,0,0
10397,0.3430383561788021,0.3166942456717408,0.280728836750211,0.566,0.566,0,0,0,0,0,0
10398,0.3396250675044109,0.3135430852766251,0.2779355381531438,0.566,0.566,0,0,0,0,0,0
10399,0.336245741619792,0.310423279451324,0.2751700333415056,0.566,0.566,0,0,0,0,0,0
10400,0.3329000405895407,0.3073345162126549,0.2724320457625106,0.566,0.566,0,0,0,0,0,0
10401,0.3295876298407661,0.3042764866817199,0.2697213016151193,0.566,0.566,0,0,0,0,0,0
10402,0.3263081781296328,0.3012488850530177,0.2670375298226581,0.566,0.566,0,0,0,0,0,0
10403,0.3230613575082369,0.2982514085638624,0.2643804620057112,0.566,0.566,0,0,0,0,0,0
10404,0.3198468432918105,0.2952837574641072,0.2617498324552826,0.566,0.566,0,0,0,0,0,0
10405,0.3166643140262533,0.292345634986169,0.2591453781062252,0.566,0.566,0,0,0,0,0,0
10406,0.3135134514559863,0.2894367473153516,0.2565668385109335,0.566,0.566,0,0,0,0,0,0
10407,0.3103939404921271,0.2865568035604638,0.2540139558132993,0.566,0.566,0,0,0,0,0,0
10408,0.3073054691809797,0.2837055157247302,0.2514864747229255,0.566,0.566,0,0,0,0,0,0
10409,0.304247728672839,0.280882598676991,0.2489841424895967,0.566,0.566,0,0,0,0,0,0
10410,0.3012204131911062,0.2780877701231893,0.2465067088780045,0.566,0.566,0,0,0,0,0,0
10411,0.2982232200017104,0.2753207505781405,0.2440539261427229,0.566,0.566,0,0,0,0,0,0
10412,0.2952558493828349,0.2725812633375841,0.2416255490034345,0.566,0.566,0,0,0,0,0,0
10413,0.2923180045949451,0.2698690344505134,0.2392213346204018,0.566,0.566,0,0,0,0,0,0
10414,0.289409391851114,0.2671837926917793,0.2368410425701829,0.566,0.566,0,0,0,0,0,0
10415,0.2865297202876432,0.2645252695349682,0.2344844348215892,0.566,0.566,0,0,0,0,0,0
10416,0.2836787019349768,0.2618931991255492,0.232151275711882,0.566,0.566,0,0,0,0,0,0
10417,0.2808560516889036,0.2592873182542877,0.2298413319232061,0.554,0.554,0,0,0,0,0,0
10418,0.2780614872820467,0.2567073663309251,0.2275543724592575,0.554,0.554,0,0,0,0,0,0
10419,0.2752947292556368,0.2541530853581193,0.2252901686221842,0.554,0.554,0,0,0,0,0,0
10420,0.2725555009315654,0.2516242199056441,0.2230484939897155,0.554,0.554,0,0,0,0,0,0
10421,0.2698435283847176,0.249120517084847,0.2208291243925201,0.554,0.554,0,0,0,0,0,0
10422,0.2671585404155785,0.2466417265233596,0.2186318378917889,0.554,0.554,0,0,0,0,0,0
10423,0.2645002685231139,0.2441876003400599,0.2164564147570407,0.554,0.554,0,0,0,0,0,0
10424,0.2618684468779192,0.2417578931202846,0.2143026374441491,0.554,0.554,0,0,0,0,0,0
10425,0.2592628122956368,0.2393523618912869,0.212170290573588,0.554,0.554,0,0,0,0,0,0
10426,0.256683104210637,0.2369707660979393,0.2100591609088935,0.554,0.554,0,0,0,0,0,0
10427,0.2541290646499615,0.2346128675786778,0.2079690373353398,0.554,0.554,0,0,0,0,0,0
10428,0.251600438207526,0.2322784305416856,0.2058997108388277,0.554,0.554,0,0,0,0,0,0
10429,0.2490969720185789,0.2299672215413135,0.2038509744849831,0.554,0.554,0,0,0,0,0,0
10430,0.2466184157344152,0.2276790094547355,0.2018226233984634,0.5,0.5,0,0,0,0,0,0
10431,0.244164521497341,0.2254135654588361,0.1998144547424696,0.5,0.5,0,0,0,0,0,0
10432,0.2417350439158876,0.2231706630073279,0.1978262676984627,0.5,0.5,0,0,0,0,0,0
10433,0.2393297400402724,0.2209500778080966,0.1958578634460814,0.5,0.5,0,0,0,0,0,0
10434,0.2369483693381033,0.2187515878007718,0.1939090451432602,0.5,0.5,0,0,0,0,0,0
10435,0.2345906936703256,0.2165749731345206,0.1919796179065447,0.5,0.5,0,0,0,0,0,0
10436,0.2322564772674079,0.2144200161460627,0.1900693887916034,0.5,0.5,0,0,0,0,0,0
10437,0.2299454867057646,0.2122865013379033,0.1881781667739329,0.5,0.5,0,0,0,0,0,0
10438,0.2276574908844138,0.2101742153567837,0.1863057627297555,0.5,0.5,0,0,0,0,0,0
10439,0.2253922610018666,0.2080829469723456,0.1844519894171064,0.5,0.5,0,0,0,0,0,0
10440,0.2231495705332471,0.2060124870560077,0.1826166614571094,0.5,0.5,0,0,0,0,0,0
10441,0.2209291952076396,0.2039626285600531,0.1807995953154393,0.5,0.5,0,0,0,0,0,0
10442,0.2187309129856611,0.2019331664969238,0.1790006092839676,0.5,0.5,0,0,0,0,0,0
10443,0.2165545040372575,0.1999238979187225,0.1772195234625919,0.5,0.5,0,0,0,0,0,0
10444,0.2143997507197203,0.1979346218969169,0.1754561597412459,0.5,0.5,0,0,0,0,0,0
10445,0.2122664375559222,0.195965139502247,0.173710341782088,0.5,0.5,0,0,0,0,0,0
10446,0.2101543512127689,0.1940152537848321,0.1719818950018674,0.5,0.5,0,0,0,0,0,0
10447,0.2080632804798661,0.1920847697544757,0.1702706465544657,0.5,0.5,0,0,0,0,0,0
10448,0.205993016248398,0.1901734943611659,0.1685764253136121,0.5,0.5,0,0,0,0,0,0
10449,0.2039433514902161,0.1882812364757707,0.1668990618557707,0.5,0.5,0,0,0,0,0,0
10450,0.2019140812371366,0.1864078068709245,0.1652383884431978,0.5,0.5,0,0,0,0,0,0
10451,0.1999050025604431,0.1845530182021059,0.1635942390071685,0.5,0.5,0,0,0,0,0,0
10452,0.1979159145505937,0.1827166849889021,0.1619664491313688,0.5,0.5,0,0,0,0,0,0
10453,0.1959466182971298,0.1808986235964616,0.1603548560354548,0.5,0.5,0,0,0,0,0,0
10454,0.1939969168687851,0.1790986522171301,0.1587592985587738,0.5,0.5,0,0,0,0,0,0
10455,0.1920666152937918,0.1773165908522697,0.1571796171442485,0.5,0.5,0,0,0,0,0,0
10456,0.190155520540384,0.175552261294259,0.1556156538224211,0.5,0.5,0,0,0,0,0,0
10457,0.1882634414974937,0.1738054871086716,0.1540672521956561,0.5,0.5,0,0,0,0,0,0
10458,0.1863901889556399,0.1720760936166335,0.1525342574225005,0.5,0.5,0,0,0,0,0,0
10459,0.1845355755880073,0.1703639078773543,0.1510165162021994,0.5,0.5,0,0,0,0,0,0
10460,0.1826994159317136,0.1686687586708332,0.1495138767593661,0.5,0.5,0,0,0,0,0,0
10461,0.1808815263692632,0.1669904764807369,0.148026188828804,0.5,0.5,0,0,0,0,0,0
10462,0.1790817251101848,0.1653288934774479,0.1465533036404804,0.5,0.5,0,0,0,0,0,0
10463,0.1772998321728527,0.1636838435012813,0.1450950739046489,0.5,0.5,0,0,0,0,0,0
10464,0.1755356693664882,0.1620551620458683,0.1436513537971209,0.5,0.5,0,0,0,0,0,0
10465,0.1737890602733406,0.1604426862417064,0.1422219989446825,0.5,0.5,0,0,0,0,0,0
10466,0.172059830231045,0.1588462548398714,0.1408068664106572,0.5,0.5,0,0,0,0,0,0
10467,0.1703478063151562,0.1572657081958927,0.1394058146806125,0.5,0.5,0,0,0,0,0,0
10468,0.1686528173218558,0.1557008882537887,0.1380187036482078,0.5,0.5,0,0,0,0,0,0
10469,0.1669746937508321,0.1541516385302613,0.1366453946011838,0.5,0.5,0,0,0,0,0,0
10470,0.1653132677883296,0.152617804099047,0.1352857502074915,0.5,0.5,0,0,0,0,0,0
10471,0.1636683732903675,0.1510992315754246,0.1339396345015584,0.5,0.5,0,0,0,0,0,0
10472,0.1620398457661251,0.1495957691008762,0.1326069128706923,0.5,0.5,0,0,0,0,0,0
10473,0.160427522361493,0.1481072663279014,0.1312874520416193,0.5,0.5,0,0,0,0,0,0
10474,0.158831241842787,0.1466335744049825,0.129981120067157,0.5,0.5,0,0,0,0,0,0
10475,0.1572508445806252,0.1451745459616992,0.1286877863130195,0.5,0.5,0,0,0,0,0,0
10476,0.1556861725339642,0.1437300350939913,0.1274073214447534,0.5,0.5,0,0,0,0,0,0
10477,0.1541370692342956,0.1422998973495681,0.1261395974148049,0.5,0.5,0,0,0,0,0,0
10478,0.1526033797699984,0.1408839897134636,0.1248844874497146,0.5,0.5,0,0,0,0,0,0
